entity_name,attribute_name,delta_lake_type,hive_type,dictionary_type,type_match_delta_hive,in_delta,in_hive,in_dictionary,all_present
equity_attributes,voting_rights_indicator,BOOLEAN,BOOLEAN,Y,Y,Y,N,N
error_correction,_created_at,TIMESTAMP,,NA,Y,N,N,N
error_correction,_updated_at,TIMESTAMP,,NA,Y,N,N,N
error_correction,corrected_fields,STRING,STRING,Y,Y,Y,N,N
error_correction,correction_date,DATE,,NA,Y,N,N,N
error_correction,correction_id,STRING,STRING,Y,Y,Y,N,N
error_correction,correction_reason,STRING,STRING,Y,Y,Y,N,N
error_correction,correction_timestamp,TIMESTAMP,TIMESTAMP,Y,Y,Y,N,N
error_correction,correction_type,STRING,STRING,Y,Y,Y,N,N
error_correction,original_event_type,STRING,STRING,Y,Y,Y,N,N
error_correction,original_record_id,STRING,STRING,Y,Y,Y,N,N
error_correction,regulatory_deadline,DATE,DATE,Y,Y,Y,N,N
error_correction,reporter_party_role_id,STRING,STRING,Y,Y,Y,N,N
event_type_reference,_created_at,TIMESTAMP,,NA,Y,N,N,N
event_type_reference,_updated_at,TIMESTAMP,,NA,Y,N,N,N
event_type_reference,conditional_fields,STRING,STRING,Y,Y,Y,N,N
event_type_reference,description,STRING,STRING,Y,Y,Y,N,N
event_type_reference,effective_date,DATE,DATE,Y,Y,Y,N,N
event_type_reference,end_date,DATE,DATE,Y,Y,Y,N,N
event_type_reference,event_category,STRING,STRING,Y,Y,Y,N,N
event_type_reference,event_type_code,STRING,STRING,Y,Y,Y,N,N
event_type_reference,event_type_name,STRING,STRING,Y,Y,Y,N,N
event_type_reference,reporter_type,STRING,STRING,Y,Y,Y,N,N
event_type_reference,required_fields,STRING,STRING,Y,Y,Y,N,N
fixed_income_attributes,_created_at,TIMESTAMP,,NA,Y,N,N,N
fixed_income_attributes,_updated_at,TIMESTAMP,,NA,Y,N,N,N
fixed_income_attributes,benchmark_index,STRING,STRING,Y,Y,Y,N,N
fixed_income_attributes,bond_type,STRING,STRING,Y,Y,Y,N,N
fixed_income_attributes,callable_indicator,BOOLEAN,BOOLEAN,Y,Y,Y,N,N
fixed_income_attributes,convertible_indicator,BOOLEAN,BOOLEAN,Y,Y,Y,N,N
fixed_income_attributes,coupon_frequency,STRING,STRING,Y,Y,Y,N,N
fixed_income_attributes,coupon_rate,"DECIMAL(10,6)","DECIMAL(10,6)",Y,Y,Y,N,N
fixed_income_attributes,credit_rating,STRING,STRING,Y,Y,Y,N,N
fixed_income_attributes,day_count_convention,STRING,STRING,Y,Y,Y,N,N
fixed_income_attributes,effective_date,DATE,DATE,Y,Y,Y,N,N
fixed_income_attributes,end_date,DATE,DATE,Y,Y,Y,N,N
fixed_income_attributes,face_value,"DECIMAL(18,4)","DECIMAL(18,4)",Y,Y,Y,N,N
fixed_income_attributes,instrument_id,STRING,STRING,Y,Y,Y,N,N
fixed_income_attributes,issuer_party_id,STRING,STRING,Y,Y,Y,N,N
fixed_income_attributes,puttable_indicator,BOOLEAN,BOOLEAN,Y,Y,Y,N,N
fixed_income_attributes,rating_agency,STRING,STRING,Y,Y,Y,N,N
fixed_income_attributes,seniority,STRING,STRING,Y,Y,Y,N,N
fixed_income_attributes,spread_bps,INT,INT,Y,Y,Y,N,N
instrument,_created_at,TIMESTAMP,,NA,Y,N,N,N
instrument,_updated_at,TIMESTAMP,,NA,Y,N,N,N
instrument,asset_class,,STRING,NA,N,N,Y,N
